Zone_ID,N,P,K,Moisture,pH,Temperature,Humidity,Semantic_Tag,Action_Suggested,Current_Node,Label
Z5,65.0,25.0,92.0,32.63,5.03,36.53,63.57,"P-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z6,110.39297115887636,55.19648557943818,31.32773505860005,39.34226360907313,4.222087430170643,40.434877399510015,93.05583342906388,"Pest-risk, P-deficiency",Monitor,Cloud-Node-1,1
Z5,105.04330999029266,36.5368034748844,86.77490825285045,18.40657261930368,6.177027406852261,22.250010405953358,18.056681397808656,"K-deficiency, P-deficiency",Apply Fertilizer,Edge-Node-B,1
Z6,29.40678532255917,18.434104232052015,30.72350705342003,14.703593287575465,4.321546648509325,15.492605515402468,51.63397559562824,"Pest-risk, Pest-risk",Apply Fertilizer,Cloud-Node-2,1
Z6,53.0,42.0,78.0,10.29,5.91,35.78,81.58,"Healthy, Pest-risk",Apply Fertilizer,Cloud-Node-2,0
Z7,69.0,33.0,22.0,22.64,6.51,25.39,37.76,"K-deficiency, Healthy",Irrigate,Cloud-Node-2,0
Z2,34.0,39.0,43.0,34.36,7.79,26.89,60.47,"Healthy, K-deficiency",Monitor,Edge-Node-A,0
Z10,24.0,26.0,80.0,24.26,7.13,25.55,66.83,"N-deficiency, N-deficiency",Irrigate,Edge-Node-A,0
Z2,21.0,41.0,46.0,8.98,5.34,31.81,45.52,"K-deficiency, K-deficiency",Apply Pesticide,Edge-Node-B,0
Z3,17.0,43.0,39.0,17.56,5.67,39.72,64.18,"N-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-A,0
Z2,42.62024646634262,22.832274892683547,76.10758297561182,11.69943569423045,6.565204925055296,21.591397259572364,17.16640538751588,"P-deficiency, N-deficiency",Monitor,Cloud-Node-2,1
Z6,62.661906926999855,43.863334848899896,126.8903615271747,25.644962609514995,4.517897931076437,27.1395084352051,57.4997292745301,"N-deficiency, Healthy",Apply Fertilizer,Cloud-Node-2,1
Z1,15.0,18.0,91.0,33.92,7.01,24.09,79.14,"N-deficiency, P-deficiency",Irrigate,Edge-Node-B,0
Z3,26.6099408348306,9.047379883842403,45.76909823590863,18.93360101547429,4.159244827687261,33.089815883566914,53.7984338413894,"K-deficiency, K-deficiency",Apply Pesticide,Edge-Node-B,1
Z4,48.0,8.0,65.0,37.98,6.4,21.46,93.11,"N-deficiency, N-deficiency",Monitor,Cloud-Node-2,0
Z5,24.99689519539872,19.640417653527567,25.59205936671774,14.377448292359505,4.851163349616768,34.36709058699589,57.61945167336279,"Healthy, Healthy",Apply Pesticide,Cloud-Node-2,1
Z4,63.0,34.0,37.0,27.29,6.99,24.39,92.33,"Pest-risk, Pest-risk",Monitor,Edge-Node-A,0
Z4,79.13630563759223,25.323617804029514,140.86262403491418,16.156415059081166,5.634891420658163,21.420001488674465,18.26499265790606,"Pest-risk, N-deficiency",Monitor,Edge-Node-A,1
Z9,109.90676367702686,52.63140795801286,85.1390422850208,19.552733864065882,6.110043075885186,35.20522729948278,58.91812494034076,"Pest-risk, N-deficiency",Apply Pesticide,Cloud-Node-2,1
Z9,28.0,24.0,55.0,23.47,5.64,35.2,29.24,"Pest-risk, Healthy",Monitor,Edge-Node-A,0
Z3,71.0,18.0,80.0,15.75,7.89,24.32,47.09,"Pest-risk, P-deficiency",Apply Pesticide,Cloud-Node-2,0
Z7,38.0,25.0,61.0,12.61,7.09,40.95,72.63,"K-deficiency, Healthy",Apply Pesticide,Edge-Node-B,0
Z9,86.99777802534157,58.49850591359174,64.49835267396013,21.823849889857485,8.54332748558013,31.350949434759947,103.7854353903857,"P-deficiency, K-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z2,16.0,28.0,84.0,18.67,5.36,25.55,29.9,"N-deficiency, N-deficiency",Apply Pesticide,Edge-Node-B,0
Z3,44.0,8.0,72.0,22.91,6.49,35.74,51.14,"Pest-risk, N-deficiency",Irrigate,Cloud-Node-1,0
Z5,22.0,9.0,26.0,12.07,7.97,35.95,86.06,"Pest-risk, P-deficiency",Apply Pesticide,Edge-Node-A,0
Z6,44.0,37.0,64.0,33.67,7.29,31.21,86.58,"Healthy, Healthy",Monitor,Cloud-Node-2,0
Z8,17.0,11.0,59.0,34.64,6.47,26.59,84.81,"P-deficiency, P-deficiency",Apply Pesticide,Edge-Node-A,0
Z8,33.03261714679675,10.460328763152305,31.380986289456914,49.756799724290445,6.658954077475924,13.689789392610862,73.52379340702711,"Healthy, Healthy",Monitor,Cloud-Node-2,1
Z6,28.0,36.0,60.0,19.9,6.81,29.22,25.6,"P-deficiency, N-deficiency",Monitor,Edge-Node-A,0
Z10,54.0,24.0,41.0,10.98,7.79,41.88,38.21,"Healthy, Pest-risk",Monitor,Edge-Node-A,0
Z5,35.932204689849826,8.983051172462456,140.7344683685785,17.759119684003124,5.255836741993885,33.11420080801724,35.616175689793025,"P-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-B,1
Z2,31.0,15.0,91.0,16.12,6.28,19.58,49.19,"K-deficiency, K-deficiency",Irrigate,Edge-Node-B,0
Z2,74.90295700435398,36.74484683232459,52.29074356907731,21.077840637416784,6.110986115939898,49.31600116228022,122.41702395447813,"Healthy, Healthy",Apply Fertilizer,Edge-Node-A,1
Z5,53.42939700229971,49.09728373184298,72.20188784094556,18.283601933435467,9.009036156964804,32.89395881232189,18.079812143380025,"N-deficiency, P-deficiency",Apply Pesticide,Cloud-Node-2,1
Z8,8.805787353827036,13.440412276893898,35.22314941530814,11.792139898262532,6.7503726539603,21.213933535139304,43.9292567426422,"Pest-risk, N-deficiency",Monitor,Edge-Node-B,1
Z5,46.163849217431554,32.761441380112714,119.13251410950079,21.430492409490373,6.422241683572311,34.37247583196635,21.594874027404074,"P-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-2,1
Z6,47.0,36.0,88.0,18.95,5.78,38.61,57.79,"K-deficiency, K-deficiency",Monitor,Edge-Node-B,0
Z2,56.0,13.0,66.0,14.33,5.65,22.92,58.79,"K-deficiency, K-deficiency",Irrigate,Edge-Node-A,0
Z2,19.0,41.0,63.0,19.43,5.59,28.64,92.57,"Pest-risk, Pest-risk",Apply Pesticide,Edge-Node-B,0
Z3,22.0,7.0,51.0,16.41,7.65,23.72,57.2,"P-deficiency, K-deficiency",Apply Pesticide,Edge-Node-B,0
Z2,18.527281966105235,17.46858013947065,47.64158219855632,33.45312296255531,4.509773941467427,23.412159901655574,106.4507070890059,"K-deficiency, Healthy",Irrigate,Cloud-Node-1,1
Z1,53.47998884037414,13.369997210093535,31.196660156884917,53.445739132197076,4.042988180401774,35.508442167334444,66.32298360913862,"Pest-risk, Pest-risk",Irrigate,Cloud-Node-2,1
Z6,49.0,42.0,55.0,27.63,7.86,18.47,53.14,"Pest-risk, P-deficiency",Irrigate,Edge-Node-A,0
Z5,32.808442998661114,23.26416867177788,26.246754398928893,55.23774517578033,6.9760728106252685,24.236077494317712,77.14058335659175,"Pest-risk, Healthy",Apply Pesticide,Edge-Node-A,1
Z10,83.79124812204566,52.92078828760778,119.07177364711751,9.398803935017861,7.310889996025204,46.61222303997817,41.78078012822205,"K-deficiency, N-deficiency",Monitor,Cloud-Node-1,1
Z1,15.139506280461667,16.260951190125496,50.46502093487223,16.558958207122537,5.346343719588159,31.814348433994944,25.797274045103585,"Pest-risk, Healthy",Monitor,Edge-Node-A,1
Z1,39.0,11.0,85.0,14.54,7.66,19.76,62.81,"P-deficiency, P-deficiency",Apply Fertilizer,Edge-Node-A,0
Z10,16.917231309571054,4.65223861013204,20.72360835422454,25.000353072239786,6.564308081811725,16.197227371862805,94.05881868969817,"Pest-risk, N-deficiency",Monitor,Edge-Node-A,1
Z1,20.0,29.0,90.0,23.72,5.04,21.46,91.7,"P-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-2,0
Z6,48.0,34.0,29.0,19.49,5.88,41.71,32.61,"Healthy, K-deficiency",Monitor,Edge-Node-B,0
Z4,39.0,37.0,37.0,13.05,7.17,20.79,44.33,"N-deficiency, P-deficiency",Irrigate,Edge-Node-B,0
Z6,30.0,42.0,90.0,28.7,6.03,21.3,72.96,"N-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-1,0
Z5,26.0,20.0,74.0,31.1,7.26,22.97,54.23,"N-deficiency, Healthy",Monitor,Cloud-Node-1,0
Z1,45.0,39.0,72.0,11.12,7.51,31.16,87.63,"K-deficiency, K-deficiency",Irrigate,Edge-Node-B,0
Z7,43.0,33.0,61.0,27.33,5.51,34.24,28.26,"P-deficiency, Healthy",Apply Pesticide,Edge-Node-B,0
Z9,51.055179100438814,43.96418200315564,66.65537271446178,33.8296854937783,4.728841532423095,23.656386656788776,89.90001161137792,"P-deficiency, P-deficiency",Apply Fertilizer,Cloud-Node-2,1
Z10,56.0,15.0,56.0,34.46,5.45,23.38,64.74,"Healthy, N-deficiency",Monitor,Edge-Node-A,0
Z2,51.0,44.0,41.0,11.93,7.27,36.04,77.87,"N-deficiency, Healthy",Apply Pesticide,Cloud-Node-1,0
Z8,60.0,28.0,79.0,34.41,6.21,37.25,34.8,"K-deficiency, Pest-risk",Apply Pesticide,Edge-Node-A,0
Z3,52.0,28.0,93.0,12.29,7.71,19.28,64.02,"Healthy, N-deficiency",Apply Pesticide,Edge-Node-A,0
Z8,85.7438853586717,7.939248644321454,46.04764213706443,16.267137089777222,4.712384985319315,50.77774031885019,55.63285399148869,"Pest-risk, Pest-risk",Apply Pesticide,Cloud-Node-1,1
Z3,50.0,42.0,71.0,16.09,7.51,27.38,28.07,"K-deficiency, Pest-risk",Monitor,Cloud-Node-2,0
Z10,30.968891125407584,3.9256340863192714,33.585980516287094,6.1780827438903,8.861249689636098,18.66844825478394,33.4397723225876,"K-deficiency, N-deficiency",Irrigate,Edge-Node-B,1
Z3,13.398434475236568,17.417964817807537,25.45702550294948,20.524174643395433,3.8099819762528444,16.700173303611027,63.29702491868292,"K-deficiency, N-deficiency",Monitor,Cloud-Node-1,1
Z5,40.0,15.0,24.0,37.79,7.73,28.24,80.49,"Pest-risk, P-deficiency",Irrigate,Edge-Node-B,0
Z7,38.0,12.0,40.0,17.67,5.55,22.95,88.89,"N-deficiency, Healthy",Monitor,Edge-Node-B,0
Z3,26.422827201104678,12.195151015894467,23.983796997925786,12.424583763146801,9.179281867528585,22.697907851572868,73.68723060436099,"Healthy, N-deficiency",Apply Pesticide,Edge-Node-A,1
Z4,54.0,14.0,53.0,30.39,6.45,30.58,39.59,"K-deficiency, P-deficiency",Apply Fertilizer,Edge-Node-A,0
Z7,9.506787435460359,9.506787435460359,39.14559532248383,18.998204925174914,8.398268670727887,18.234963166616932,53.18657369988173,"Healthy, P-deficiency",Apply Pesticide,Edge-Node-A,1
Z8,24.0,19.0,64.0,32.22,7.37,40.96,86.39,"P-deficiency, N-deficiency",Irrigate,Edge-Node-A,0
Z8,89.31716568252828,46.854906587555824,121.52991396147291,12.299395593860261,5.118423900818361,30.056423373902454,104.9826376452208,"P-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-2,1
Z1,55.84098301356585,37.73039392808503,93.57137694165088,51.51649739482249,4.675541638999743,23.757021862633064,47.794876916180904,"Pest-risk, Healthy",Apply Fertilizer,Edge-Node-A,1
Z6,105.27128180882167,60.155018176469525,126.325538170586,38.34947027968968,5.184946662490606,26.060464118776405,122.92921985603985,"N-deficiency, Healthy",Monitor,Cloud-Node-1,1
Z9,30.0,27.0,51.0,10.56,6.15,29.9,58.38,"K-deficiency, Pest-risk",Apply Fertilizer,Cloud-Node-1,0
Z7,73.0,14.0,24.0,20.99,5.48,40.17,27.81,"K-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-A,0
Z10,91.6800427076875,31.030168301063462,40.90340366958365,9.394285279527812,7.587415384994178,23.59717838557643,36.06152975968076,"Healthy, N-deficiency",Apply Fertilizer,Edge-Node-A,1
Z8,45.0,8.0,41.0,19.11,6.45,39.89,29.46,"Pest-risk, P-deficiency",Apply Pesticide,Edge-Node-A,0
Z9,30.0,25.0,76.0,24.84,6.14,26.07,87.42,"Healthy, K-deficiency",Monitor,Edge-Node-A,0
Z1,56.0,23.0,75.0,24.77,5.58,41.0,86.87,"K-deficiency, Healthy",Apply Fertilizer,Edge-Node-A,0
Z2,55.0,12.0,91.0,32.5,6.13,39.74,57.74,"Healthy, N-deficiency",Apply Pesticide,Edge-Node-B,0
Z10,10.590196019292323,13.531917135762413,39.4190629606992,26.293547784035827,7.030765897197607,39.414977584577244,114.18711313056414,"Pest-risk, K-deficiency",Apply Pesticide,Cloud-Node-2,1
Z8,54.0,28.0,42.0,37.23,5.05,22.05,78.47,"Healthy, K-deficiency",Apply Pesticide,Edge-Node-B,0
Z7,109.78734768205679,12.03149015693773,72.18894094162638,49.45418828591164,4.548153959091972,13.829299179054926,135.41848164688136,"Pest-risk, Pest-risk",Apply Fertilizer,Edge-Node-B,1
Z1,57.512668625916376,31.631967744254005,48.88576833202892,16.621534153883935,7.964260382106353,22.327567236653778,45.531040149708865,"K-deficiency, K-deficiency",Monitor,Cloud-Node-2,1
Z4,18.75253182044239,19.76618218911495,34.46411253486709,24.414907659159493,4.967299473357446,31.99026101834815,113.0194425608579,"Healthy, Healthy",Apply Pesticide,Cloud-Node-1,1
Z6,33.0,22.0,37.0,37.5,6.15,30.34,52.14,"N-deficiency, Healthy",Irrigate,Cloud-Node-1,0
Z6,32.0,20.0,77.0,37.08,7.64,29.68,42.52,"Pest-risk, P-deficiency",Irrigate,Cloud-Node-2,0
Z3,23.20502234244216,14.239445528316779,30.06105167089098,19.240788056381756,7.966736777641966,15.406304958209983,28.128288036137647,"K-deficiency, P-deficiency",Irrigate,Edge-Node-A,1
Z1,10.225745413010454,15.338618119515681,31.188523509681886,24.483932639030087,6.9598222370131975,23.09529590952686,41.04439443234574,"Healthy, K-deficiency",Irrigate,Edge-Node-A,1
Z6,68.0,34.0,86.0,30.91,6.51,39.4,93.63,"N-deficiency, P-deficiency",Irrigate,Cloud-Node-2,0
Z8,49.0,6.0,87.0,35.79,5.17,23.95,66.02,"P-deficiency, P-deficiency",Monitor,Edge-Node-B,0
Z7,47.0,5.0,91.0,19.71,6.35,41.04,34.03,"P-deficiency, K-deficiency",Monitor,Cloud-Node-2,0
Z9,17.94466040302974,10.093871476704228,45.98319228276371,28.6258053592605,7.249283212732779,34.467677970179196,45.579823901885774,"Healthy, K-deficiency",Apply Pesticide,Edge-Node-A,1
Z10,95.60921710285066,53.59910655765871,110.0954621184341,6.511283913629929,6.708788192645494,53.83400514385393,48.658555396977846,"N-deficiency, Healthy",Irrigate,Cloud-Node-1,1
Z3,20.531561142707798,8.554817142794915,43.91472799968057,53.0389613074511,4.1421437637333876,26.28388608749202,87.89654222853234,"P-deficiency, Pest-risk",Apply Pesticide,Edge-Node-B,1
Z6,106.70265043712028,22.864853665097204,129.5675041022175,15.823340682282089,8.112756735896454,15.891951068059539,36.778244635366185,"Pest-risk, K-deficiency",Irrigate,Edge-Node-A,1
Z10,18.0,29.0,43.0,29.91,6.47,35.95,66.03,"Pest-risk, N-deficiency",Monitor,Edge-Node-A,0
Z1,43.0,22.0,55.0,32.91,6.01,36.18,29.52,"K-deficiency, Healthy",Irrigate,Edge-Node-B,0
Z8,66.0,29.0,25.0,18.85,7.78,29.95,44.78,"N-deficiency, N-deficiency",Apply Pesticide,Cloud-Node-2,0
Z9,11.600904467432775,6.692829500441986,15.616602167697968,33.97202594804213,5.316518097913855,35.94236696370982,91.23269530805325,"Healthy, N-deficiency",Irrigate,Cloud-Node-2,1
Z7,31.0,33.0,78.0,30.02,7.22,35.03,50.61,"N-deficiency, Pest-risk",Irrigate,Edge-Node-B,0
Z3,21.0,18.0,92.0,22.65,5.26,40.72,32.24,"Healthy, P-deficiency",Apply Pesticide,Cloud-Node-1,0
Z5,47.0,16.0,72.0,31.99,6.94,40.83,45.59,"K-deficiency, Pest-risk",Apply Pesticide,Cloud-Node-1,0
Z5,61.0,25.0,35.0,32.63,6.43,26.87,34.18,"Healthy, Healthy",Apply Pesticide,Cloud-Node-1,0
Z7,82.9151047298574,12.060378869797441,88.94529416475613,37.341926876101404,7.309414091419018,27.29957063971996,135.12156806768638,"N-deficiency, N-deficiency",Irrigate,Cloud-Node-1,1
Z5,56.0,19.0,70.0,33.78,5.37,34.05,94.78,"K-deficiency, P-deficiency",Irrigate,Edge-Node-B,0
Z5,19.0,38.0,63.0,24.46,7.47,21.54,79.64,"N-deficiency, P-deficiency",Monitor,Cloud-Node-2,0
Z9,36.0,32.0,33.0,15.29,5.7,19.53,83.31,"K-deficiency, Pest-risk",Apply Fertilizer,Cloud-Node-2,0
Z3,65.02905771194398,50.249726413774894,109.36705160645124,13.46045150783253,4.57990860973418,28.832960154161654,62.31237299029948,"K-deficiency, Healthy",Apply Pesticide,Edge-Node-B,1
Z6,20.0,28.0,66.0,25.24,5.42,27.85,61.73,"P-deficiency, Pest-risk",Monitor,Cloud-Node-2,0
Z1,56.0,36.0,82.0,19.67,6.01,39.94,90.65,"N-deficiency, N-deficiency",Irrigate,Cloud-Node-1,0
Z1,106.35247106314992,23.120102405032593,69.36030721509778,16.900427313170546,6.452801072305915,16.975322582576574,42.36457861562677,"Healthy, Healthy",Monitor,Cloud-Node-2,1
Z10,27.0,41.0,72.0,33.38,6.7,36.89,73.62,"Healthy, P-deficiency",Irrigate,Cloud-Node-2,0
Z3,52.0,28.0,78.0,10.35,7.07,31.69,59.65,"K-deficiency, Healthy",Apply Fertilizer,Cloud-Node-1,0
Z4,55.0,42.0,26.0,10.06,5.21,41.52,29.9,"K-deficiency, Healthy",Apply Pesticide,Cloud-Node-2,0
Z8,50.0,40.0,75.0,30.09,5.28,22.46,28.99,"K-deficiency, K-deficiency",Irrigate,Edge-Node-B,0
Z10,26.046144141330338,12.522184683331893,28.550581077996718,21.602787040688632,7.111464540919298,20.29389299392124,49.229672823288965,"Pest-risk, P-deficiency",Apply Pesticide,Cloud-Node-2,1
Z1,6.2669724377475635,5.0135779501980515,33.006054838803834,19.33579977885633,8.673035130835322,34.154922832460414,113.39366505188976,"Pest-risk, N-deficiency",Apply Fertilizer,Edge-Node-A,1
Z9,38.0,38.0,92.0,23.99,7.49,24.51,36.22,"N-deficiency, N-deficiency",Monitor,Edge-Node-B,0
Z7,17.56613626470296,2.439741147875411,17.078188035127877,6.2617328775611885,7.204069130427188,26.60958994730553,42.76821237662826,"P-deficiency, Healthy",Irrigate,Edge-Node-B,1
Z2,24.0,19.0,46.0,10.1,7.69,18.1,80.13,"P-deficiency, K-deficiency",Irrigate,Edge-Node-A,0
Z3,32.4204139411076,9.200387740044047,21.46757139343611,40.174964884072416,9.516235123351166,27.77288540735728,123.89546004167934,"P-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-A,1
Z5,73.0,41.0,59.0,33.88,6.76,23.28,90.2,"Pest-risk, N-deficiency",Apply Pesticide,Cloud-Node-2,0
Z7,28.156887935512238,13.428669630782759,40.719191783663845,17.8845390721086,5.589980287730585,47.514387494829066,50.21560509173744,"P-deficiency, K-deficiency",Apply Pesticide,Edge-Node-B,1
Z3,68.0,29.0,64.0,17.49,5.0,37.43,61.67,"Pest-risk, N-deficiency",Irrigate,Edge-Node-A,0
Z6,90.24545931322628,11.835470073865741,39.94471149929688,14.361151972723594,9.032043465137637,24.39577751897561,31.056997474432436,"P-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-B,1
Z3,44.0,38.0,51.0,34.47,6.68,40.24,85.64,"P-deficiency, N-deficiency",Apply Fertilizer,Edge-Node-B,0
Z9,113.64130428856687,27.642479421543293,50.67787893949604,20.899183025049368,5.174541050200953,36.973075363550635,21.14154140425032,"Healthy, Pest-risk",Monitor,Edge-Node-B,1
Z8,25.483566984959893,13.491300168508179,71.95360089871028,11.614454340511926,4.990320645128859,20.387251784161496,47.32601755582356,"Healthy, P-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z10,33.76475372781008,22.121735200979018,22.121735200979018,21.758085292906532,8.995238969669694,20.854814274239665,29.865175708547078,"N-deficiency, Pest-risk",Irrigate,Edge-Node-B,1
Z5,73.0,40.0,37.0,23.6,7.29,24.78,77.03,"P-deficiency, Pest-risk",Irrigate,Cloud-Node-1,0
Z1,67.0,18.0,93.0,17.27,6.16,33.57,27.59,"K-deficiency, Pest-risk",Apply Fertilizer,Edge-Node-A,0
Z5,22.417416708375733,17.079936539714843,22.417416708375733,50.60480833495355,6.735017388835654,26.138016936617124,52.86581094133595,"Pest-risk, P-deficiency",Apply Fertilizer,Cloud-Node-2,1
Z5,40.0,16.0,48.0,23.34,5.41,27.25,84.42,"Healthy, Pest-risk",Monitor,Cloud-Node-1,0
Z8,29.0,6.0,84.0,8.13,5.8,23.67,76.37,"Healthy, Healthy",Irrigate,Edge-Node-A,0
Z6,24.92440555904026,17.338716910636702,43.88862718004915,31.64995541463188,8.944051774487061,43.558930337390684,52.366024803941826,"N-deficiency, N-deficiency",Apply Pesticide,Edge-Node-A,1
Z10,26.1609063350756,16.90397024727962,26.1609063350756,7.44504125625627,8.32344359177268,37.7720252420586,52.814163884567364,"Healthy, P-deficiency",Apply Pesticide,Edge-Node-A,1
Z1,20.0,43.0,84.0,22.53,7.01,28.96,45.79,"Healthy, P-deficiency",Apply Pesticide,Edge-Node-A,0
Z4,33.80481863191378,10.595540168211784,32.79571956827456,5.984476638457088,5.788407188402257,28.168012844231527,31.28726382912653,"K-deficiency, P-deficiency",Apply Pesticide,Edge-Node-A,1
Z4,13.003148656977032,19.50472298546555,44.91996808773884,38.566996271791695,5.25011189094465,33.30917293333842,68.50067321261422,"K-deficiency, K-deficiency",Monitor,Cloud-Node-2,1
Z2,90.88638501693329,36.673453603323956,52.618433430856115,29.753269566993716,5.7024456823202545,27.77680327020073,72.28961856215659,"P-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-2,1
Z10,74.42314703112385,7.917356067140835,120.34381222054068,29.510166839513698,7.903456569171402,15.464832920011066,94.95832137397619,"Healthy, Healthy",Apply Pesticide,Cloud-Node-1,1
Z4,7.013863515435981,5.698764106291734,29.80891994060292,42.686378983528186,7.1050587409389685,20.746554375428587,54.084235038504985,"N-deficiency, Pest-risk",Apply Fertilizer,Cloud-Node-1,1
Z9,67.0,17.0,92.0,34.86,6.77,26.3,32.66,"K-deficiency, Healthy",Monitor,Cloud-Node-1,0
Z6,51.0,33.0,62.0,27.98,6.94,40.89,63.16,"Healthy, P-deficiency",Irrigate,Cloud-Node-2,0
Z7,19.329188452888662,10.543193701575634,42.7585077897234,43.605759310606864,4.912840672896505,17.24888370376445,70.34601768699851,"Pest-risk, K-deficiency",Monitor,Cloud-Node-2,1
Z9,33.26288225346778,11.591610482269076,41.32661128461149,43.95926638370289,9.33585241925983,13.728157829973439,48.3293177181194,"Healthy, N-deficiency",Apply Pesticide,Cloud-Node-1,1
Z4,56.92116758282773,7.905717719837185,60.0834546707626,9.903800240405957,7.622651902751508,21.39439024333848,47.049583991691094,"K-deficiency, P-deficiency",Apply Fertilizer,Edge-Node-A,1
Z8,54.0,8.0,64.0,24.6,5.15,37.61,78.42,"N-deficiency, P-deficiency",Irrigate,Cloud-Node-2,0
Z1,9.097611117176166,7.182324566191711,36.86926610645078,5.217431998426859,8.2341539016512,34.78002883945686,19.409068346215715,"Pest-risk, P-deficiency",Irrigate,Cloud-Node-2,1
Z10,27.0,26.0,27.0,21.75,6.98,40.33,75.94,"Healthy, Pest-risk",Irrigate,Edge-Node-A,0
Z3,28.08170825503249,7.301244146308447,35.944586566441586,11.179498010978834,3.8987320415952267,28.996940110272497,20.699060592325534,"N-deficiency, N-deficiency",Apply Fertilizer,Cloud-Node-1,1
Z8,15.0,15.0,65.0,25.33,5.11,19.1,50.3,"K-deficiency, K-deficiency",Apply Fertilizer,Edge-Node-B,0
Z2,30.0,39.0,59.0,26.94,5.21,30.42,47.68,"Pest-risk, K-deficiency",Apply Pesticide,Edge-Node-A,0
Z5,56.0,18.0,64.0,21.6,7.19,30.08,77.21,"Healthy, N-deficiency",Apply Pesticide,Cloud-Node-2,0
Z5,33.0,9.0,50.0,36.92,6.54,32.59,86.1,"P-deficiency, Pest-risk",Irrigate,Cloud-Node-2,0
Z5,64.0,39.0,31.0,9.46,6.74,33.33,57.4,"Pest-risk, Healthy",Apply Pesticide,Cloud-Node-2,0
Z4,66.0,11.0,46.0,20.98,7.94,34.7,34.81,"Healthy, Pest-risk",Irrigate,Cloud-Node-1,0
Z7,52.0,28.0,74.0,19.44,7.31,30.42,87.48,"K-deficiency, Pest-risk",Monitor,Edge-Node-B,0
